method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,kernel,kernel_label,observation_seed,kernel_lengthscale,kernel_lengthscale_y,kernel_angle_degrees
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,3,0.7,,0.0
exact clipped,0.09544577555048707,0.23110852458374198,1302.3172913701162,885.5727595214452,416.74453184867104,0.36206896551724155,-0.1206896551724137,884.4364546015353,8.55315085746513,867.6722789209036,901.2006302821669,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3360585224954493,1.3360585224954493,808.9584790988589,isotropic_tuned,isotropic tuned,3,1.3360585224954493,,0.0
discard saturated,0.07339469344610998,0.17386768416353976,1302.3172913701162,978.4752124066603,323.84207896345595,0.36206896551724155,-0.1206896551724137,974.1900939378851,18.454159864019193,938.0199406044075,1010.3602472713627,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3360585224954493,1.3360585224954493,808.9584790988589,isotropic_tuned,isotropic tuned,3,1.3360585224954493,,0.0
censored Laplace,0.06708499943751331,0.15637304374763158,1302.3172913701162,1003.7514765985765,298.56581477153975,0.36206896551724155,-0.1206896551724137,1002.0463027686352,16.013769579880474,970.6593143920695,1033.4332911452009,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3360585224954493,1.3360585224954493,808.9584790988589,isotropic_tuned,isotropic tuned,3,1.3360585224954493,,0.0
censored sampled,0.06731372415167347,0.15666064503181187,1302.3172913701162,1002.5604703140887,299.75682105602755,0.36206896551724155,-0.1206896551724137,1001.9580792335157,13.254184431452382,980.0427411665452,1029.8411211093508,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3360585224954493,1.3360585224954493,808.9584790988589,isotropic_tuned,isotropic tuned,3,1.3360585224954493,,0.0
oracle true,0.03440975420006813,0.055347630076019866,1302.3172913701162,1183.6860093408563,118.63128202925986,0.36206896551724155,-0.1206896551724137,1183.6860093408563,8.55315085746513,1166.9218336602246,1200.450185021488,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3360585224954493,1.3360585224954493,808.9584790988589,isotropic_tuned,isotropic tuned,3,1.3360585224954493,,0.0
exact clipped,0.09432085049038387,0.22942384902259277,1302.3172913701162,886.7140144689241,415.6032769011921,0.36206896551724155,-0.1206896551724137,886.7140144689241,9.08471663291297,868.9079698684147,904.5200590694335,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
discard saturated,0.05069782316724203,0.11663537811735374,1302.3172913701162,1071.8835486475896,230.43374272252663,0.36206896551724155,-0.1206896551724137,1071.3529860649728,21.976025397100965,1028.279976286655,1114.4259958432906,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
censored Laplace,0.04651513579999075,0.10443406833342471,1302.3172913701162,1088.4358519959947,213.88143937412156,0.36206896551724155,-0.1206896551724137,1088.4358519959947,21.073401445264572,1047.131985163276,1129.7397188287132,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
censored sampled,0.04642254323501902,0.10371891538230613,1302.3172913701162,1090.6047765270816,211.71251484303457,0.36206896551724155,-0.1206896551724137,1089.243672255752,25.05024900695914,1031.5364529422877,1131.8894503195495,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
oracle true,0.020316090082124778,0.033587466453411347,1302.3172913701162,1222.6069710627312,79.71032030738502,0.36206896551724155,-0.1206896551724137,1222.6069710627312,9.08471663291297,1204.8009264622217,1240.4130156632407,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
exact clipped,0.1053958242932449,0.25413832161450506,1302.3172913701162,854.3607153059733,447.95657606414295,0.36206896551724155,-0.1206896551724137,777.1668507451237,22.75300564775162,732.5709596755305,821.762741814717,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,3,0.75,0.48,0.0
discard saturated,0.044280699882038345,0.0822746400136938,1302.3172913701162,1130.4741525208551,171.8431388492611,0.36206896551724155,-0.1206896551724137,1130.4741525208551,231.68079981453315,676.3797848843701,1584.5685201573401,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,3,0.75,0.48,0.0
censored Laplace,0.03831258759167005,0.060760043868115995,1302.3172913701162,1197.4372709250983,104.88002044501786,0.36206896551724155,-0.1206896551724137,1187.6334152082436,228.67290434914733,739.4345226839148,1635.8323077325724,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,3,0.75,0.48,0.0
censored sampled,0.03397915912971016,0.03951312529815395,1302.3172913701162,1234.2890709576104,68.02822041250579,0.36206896551724155,-0.1206896551724137,1228.8955817814522,194.47967351678008,925.0252558068457,1634.420996980768,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,3,0.75,0.48,0.0
oracle true,0.0005216724313355512,0.0009326150203460863,1302.3172913701162,1300.4120070590438,1.9052843110723643,0.36206896551724155,-0.1206896551724137,1300.4120070590438,22.75300564775162,1255.8161159894507,1345.007898128637,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,3,0.75,0.48,0.0
exact clipped,0.10409171233875329,0.25198878713834727,1302.3172913701162,831.7163482605232,470.600943109593,0.36206896551724155,-0.1206896551724137,801.2244277043222,15.146832796686091,771.5366354228175,830.9122199858269,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,4,0.7,,0.0
discard saturated,0.04501386612348039,0.09047153154089162,1302.3172913701162,1132.8085105273544,169.50878084276178,0.36206896551724155,-0.1206896551724137,1114.3032485290496,93.64064106166995,930.7675920481765,1297.8389050099227,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,4,0.7,,0.0
censored Laplace,0.04170881718287798,0.07963349288792423,1302.3172913701162,1151.2556925811195,151.06159878899666,0.36206896551724155,-0.1206896551724137,1143.382998299162,87.435122808153,972.0101575951821,1314.7558390031418,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,4,0.7,,0.0
censored sampled,0.03878781152809886,0.06922331163297314,1302.3172913701162,1172.966051363477,129.35124000663927,0.36206896551724155,-0.1206896551724137,1165.2930104774753,79.52433192813022,997.0441719534309,1311.5181477096526,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,4,0.7,,0.0
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,4,0.7,,0.0
exact clipped,0.0963954002498636,0.23498787987403943,1302.3172913701162,880.2016463976964,422.1156449724198,0.36206896551724155,-0.1206896551724137,880.2016463976964,8.581256162482072,863.3823843192316,897.0209084761613,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3309980790266553,1.3309980790266553,808.9584790988589,isotropic_tuned,isotropic tuned,4,1.3309980790266553,,0.0
discard saturated,0.07452260781420388,0.1790919286499584,1302.3172913701162,968.0596838485839,334.25760752153235,0.36206896551724155,-0.1206896551724137,968.0596838485839,17.30081643356139,934.1500836388035,1001.9692840583642,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3309980790266553,1.3309980790266553,808.9584790988589,isotropic_tuned,isotropic tuned,4,1.3309980790266553,,0.0
censored Laplace,0.07125440867733317,0.1701458021182614,1302.3172913701162,983.3362567693177,318.98103460079847,0.36206896551724155,-0.1206896551724137,983.3362567693177,15.605853614662868,952.7487836845785,1013.923729854057,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3309980790266553,1.3309980790266553,808.9584790988589,isotropic_tuned,isotropic tuned,4,1.3309980790266553,,0.0
censored sampled,0.07158504178622181,0.17101450736470616,1302.3172913701162,981.1114577252323,321.2058336448839,0.36206896551724155,-0.1206896551724137,981.1114577252323,17.225178062532127,946.69073933169,1011.3405518338632,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3309980790266553,1.3309980790266553,808.9584790988589,isotropic_tuned,isotropic tuned,4,1.3309980790266553,,0.0
oracle true,0.034039799666172176,0.05475665051729593,1302.3172913701162,1185.0162901588888,117.30100121122746,0.36206896551724155,-0.1206896551724137,1185.0162901588888,8.581256162482072,1168.197028080424,1201.8355522373536,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3309980790266553,1.3309980790266553,808.9584790988589,isotropic_tuned,isotropic tuned,4,1.3309980790266553,,0.0
exact clipped,0.09612120048226107,0.23416807266097842,1302.3172913701162,880.5767191716208,421.74057219849544,0.36206896551724155,-0.1206896551724137,880.5767191716208,9.08471663291297,862.7706745711114,898.3827637721301,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
discard saturated,0.05817688332356146,0.13780660112792611,1302.3172913701162,1035.505907205125,266.8113841649913,0.36206896551724155,-0.1206896551724137,1035.505907205125,21.617400749859137,993.135801735401,1077.8760126748489,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
censored Laplace,0.0560265559558277,0.1318416278417184,1302.3172913701162,1045.744265829002,256.57302554111425,0.36206896551724155,-0.1206896551724137,1045.744265829002,20.943971503712458,1004.6940816817255,1086.7944499762784,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
censored sampled,0.05529107076352166,0.12986104360995096,1302.3172913701162,1049.3751510645986,252.94214030551757,0.36206896551724155,-0.1206896551724137,1049.3751510645986,20.059568990194393,1014.1512862548278,1090.446425087173,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
oracle true,0.020316090082124778,0.033587466453411347,1302.3172913701162,1222.6069710627312,79.71032030738502,0.36206896551724155,-0.1206896551724137,1222.6069710627312,9.08471663291297,1204.8009264622217,1240.4130156632407,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
exact clipped,0.10549628458547022,0.2544344960420995,1302.3172913701162,837.4954465113307,464.82184485878554,0.36206896551724155,-0.1206896551724137,783.6406659044218,22.75300564775162,739.0447748348286,828.236556974015,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,4,0.75,0.48,0.0
discard saturated,0.06352588765675848,0.1414735905155423,1302.3172913701162,1034.1024749605162,268.21481640959996,0.36206896551724155,-0.1206896551724137,1016.8147042430031,230.85127433529226,564.3462065458302,1469.283201940176,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,4,0.75,0.48,0.0
censored Laplace,0.060026721165493443,0.13132440073924515,1302.3172913701162,1053.2996269132934,249.01766445682279,0.36206896551724155,-0.1206896551724137,1043.0733081224384,221.0398308020636,609.8352397503938,1476.311376494483,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,4,0.75,0.48,0.0
censored sampled,0.03752255480104071,0.05896869079176164,1302.3172913701162,1202.4096120322558,99.90767933786037,0.36206896551724155,-0.1206896551724137,1185.6188033555834,163.15641550090464,899.5598223314466,1521.9291322815213,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,4,0.75,0.48,0.0
oracle true,0.0005216724313355512,0.0009326150203460863,1302.3172913701162,1300.4120070590438,1.9052843110723643,0.36206896551724155,-0.1206896551724137,1300.4120070590438,22.75300564775162,1255.8161159894507,1345.007898128637,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,4,0.75,0.48,0.0
exact clipped,0.1039894172107405,0.25138131429573335,1302.3172913701162,834.0428043210753,468.2744870490409,0.36206896551724155,-0.1206896551724137,798.61902331001,15.146832796686091,768.9312310285053,828.3068155915147,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,5,0.7,,0.0
discard saturated,0.04551151078711816,0.09002288939631718,1302.3172913701162,1141.3740407815899,160.94325058852633,0.36206896551724155,-0.1206896551724137,1135.8707126464528,123.53910657401686,893.7340637613797,1378.007361531526,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored Laplace,0.03265335874532795,0.04129574367447499,1302.3172913701162,1252.1455252715327,50.171766098583475,0.36206896551724155,-0.1206896551724137,1252.1455252715327,90.52814024355702,1074.710370394161,1429.5806801489045,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored sampled,0.03080708431883863,0.029210119610102874,1302.3172913701162,1284.487414278789,17.829877091327262,0.36206896551724155,-0.1206896551724137,1284.487414278789,86.95873814801081,1122.8038329860876,1440.3436807295548,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,5,0.7,,0.0
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,isotropic_fixed,isotropic fixed,5,0.7,,0.0
exact clipped,0.09564695229616264,0.23373205926404086,1302.3172913701162,884.7538530951628,417.56343827495346,0.36206896551724155,-0.1206896551724137,883.9109224403022,9.034170465855876,866.2039483272247,901.6178965533798,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.2543484977920627,1.2543484977920627,808.9584790988589,isotropic_tuned,isotropic tuned,5,1.2543484977920627,,0.0
discard saturated,0.0719434361924103,0.1736174056848636,1302.3172913701162,979.3721826254008,322.9451087447154,0.36206896551724155,-0.1206896551724137,979.3721826254008,22.285478074916117,935.6926455985652,1023.0517196522364,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.2543484977920627,1.2543484977920627,808.9584790988589,isotropic_tuned,isotropic tuned,5,1.2543484977920627,,0.0
censored Laplace,0.06245930138381907,0.14822139455003974,1302.3172913701162,1022.1536056479873,280.1636857221289,0.36206896551724155,-0.1206896551724137,1022.1536056479873,17.955726190168157,986.9603823152577,1057.346828980717,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.2543484977920627,1.2543484977920627,808.9584790988589,isotropic_tuned,isotropic tuned,5,1.2543484977920627,,0.0
censored sampled,0.0623818585716251,0.14768992346488016,1302.3172913701162,1023.0431445954853,279.27414677463094,0.36206896551724155,-0.1206896551724137,1023.0431445954853,16.336484270515413,989.7434847964786,1054.290787943829,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.2543484977920627,1.2543484977920627,808.9584790988589,isotropic_tuned,isotropic tuned,5,1.2543484977920627,,0.0
oracle true,0.028477305587530144,0.04601846093157791,1302.3172913701162,1204.8801685864296,97.43712278368662,0.36206896551724155,-0.1206896551724137,1204.8801685864296,9.034170465855876,1187.1731944733522,1222.587142699507,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.2543484977920627,1.2543484977920627,808.9584790988589,isotropic_tuned,isotropic tuned,5,1.2543484977920627,,0.0
exact clipped,0.09535746585212576,0.23314805404120026,1302.3172913701162,885.7216194503375,416.59567191977874,0.36206896551724155,-0.1206896551724137,885.7216194503375,9.08471663291297,867.9155748498281,903.5276640508469,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,5,1.75,0.9,0.0
discard saturated,0.059692619709358394,0.14275964197519292,1302.3172913701162,1031.157764500524,271.1595268695921,0.36206896551724155,-0.1206896551724137,1031.157764500524,22.914824526081837,986.2447084294037,1076.0708205716444,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,5,1.75,0.9,0.0
censored Laplace,0.052411495460412454,0.12327286290060827,1302.3172913701162,1063.1622804087683,239.1550109613479,0.36206896551724155,-0.1206896551724137,1063.1622804087683,21.033981018315767,1021.9356776128694,1104.3888832046673,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,5,1.75,0.9,0.0
censored sampled,0.05140249679210737,0.12052348331680551,1302.3172913701162,1068.6171044722544,233.70018689786184,0.36206896551724155,-0.1206896551724137,1068.6171044722544,23.014884252378035,1021.3177785762776,1108.1246070731204,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,5,1.75,0.9,0.0
oracle true,0.020316090082124778,0.033587466453411347,1302.3172913701162,1222.6069710627312,79.71032030738502,0.36206896551724155,-0.1206896551724137,1222.6069710627312,9.08471663291297,1204.8009264622217,1240.4130156632407,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.75,1.75,808.9584790988589,anisotropic_tuned,anisotropic tuned,5,1.75,0.9,0.0
exact clipped,0.10549459176645905,0.2541014970539648,1302.3172913701162,846.6198537557287,455.69743761438747,0.36206896551724155,-0.1206896551724137,775.8220510610212,22.75300564775162,731.226159991428,820.4179421306144,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,5,0.75,0.48,0.0
discard saturated,0.040562152449908434,0.06792753581611145,1302.3172913701162,1222.4710860913606,79.84620527875563,0.36206896551724155,-0.1206896551724137,1222.4710860913606,243.23073255849053,745.7388502767192,1699.203321906002,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,5,0.75,0.48,0.0
censored Laplace,0.03812347952870272,0.057988955212001855,1302.3172913701162,1270.9468655629676,31.37042580714865,0.36206896551724155,-0.1206896551724137,1270.9468655629676,226.7431264059868,826.5303378072334,1715.3633933187016,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,5,0.75,0.48,0.0
censored sampled,0.036399991367832375,0.050575708256827424,1302.3172913701162,1363.3204948394375,61.003203469321306,0.36206896551724155,-0.1206896551724137,1363.3204948394375,182.7016468329816,1002.8855327734958,1711.4616078767015,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.75,0.75,808.9584790988589,anisotropic_informed,anisotropic informed,5,0.75,0.48,0.0
