percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
50-60%,50.0,60.0,251,0.17620618212890973,0.13337389237167815,0.1162014403061365,0.6580689645952837,1.0,2.531432246972714,1.0,0.0,-0.17993265523413307,0.28662540471565556,0.2094285089529165,0.16482340514968283,0.0,0.17238321263350107,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.16298514192981658,0.12237156251064016,0.1116706891702579,0.6558538092082475,1.0,2.501205649159867,1.0,0.0,-0.17779949312031204,0.26602837910697535,0.19485111990781576,0.15564163602054,0.0,0.16868502998081816,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.1685628590909082,0.13147307929359203,0.10252238214002318,0.66717001951517,1.0,2.561037030690497,1.0,0.0,-0.1541432618869328,0.2600123130482222,0.20134491412930114,0.16328061224012674,0.0,0.17210837731076964,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.20088608328643243,0.15482848313874048,0.03416657728549853,0.6534645430979564,1.0,2.497672133597795,1.0,0.0,-0.05599546853894413,0.30686591511522865,0.2398320786780723,0.19078152235781892,0.0,0.17713964293772136,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2479731573764066,0.19415502350265706,0.014037253311948916,0.6616303609254727,1.0,2.5483649380371545,1.0,0.0,-0.026396797510304017,0.3802332128803602,0.29616397730223826,0.2612336459894644,0.0,0.19117910193905086,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.5116131741121551,0.33073398018807265,-0.016273429958908424,0.7032746625465524,0.98,2.682508381873352,1.0,0.0,0.034089083802799486,0.702121857832699,0.46575971197393107,0.33303248218866843,0.02,0.26937832378932847,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.773431430366152,3.764041056689548,-2.9362555151155085,0.7621696488058427,0.2,2.8949643735682797,1.0,0.0,3.9142152671077612,6.322015158532529,4.965508315721732,3.2010205250977286,0.8,3.355524552882905,DiagonalScanPath_2,Diagonal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.17051848813571924,0.12327882694548566,0.07635927602384412,0.6616272515805762,1.0,2.527920286131906,1.0,0.0,-0.11367860194882332,0.26157103753473665,0.1905469964075475,0.12321253404019031,0.0,0.17110544272256042,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.18638870599510923,0.13219147659931035,0.08891792797197082,0.6535630646798937,1.0,2.504704112388511,1.0,0.0,-0.1343091121010843,0.29138024499392456,0.2068880761008281,0.13025658225722164,0.0,0.1724143626788538,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.18727134948955157,0.1347546906931527,0.05921544523460057,0.6522158488929738,1.0,2.4976423475173304,1.0,0.0,-0.08010915142542331,0.3034163710261788,0.21558510228519798,0.135226514323523,0.0,0.1753558378715793,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.1720253837591626,0.123780623417362,0.06249869736874848,0.6471916732908463,1.0,2.4792897874571502,1.0,0.0,-0.09435607358084955,0.2815731030310605,0.19983004457042075,0.1251019187906332,0.0,0.17032733460051042,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.20430034314774423,0.14450945504092716,0.11713429630155542,0.6629660143277586,1.0,2.552159540292045,1.0,0.0,-0.18114333499335636,0.31977321799694514,0.22528921110456174,0.15381781386370103,0.0,0.17882817884171442,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.1884195087287147,0.1325971101764947,0.09151737100533688,0.658068963578529,1.0,2.5355780361051736,1.0,0.0,-0.1413655462772221,0.30243065233755523,0.2081258851661117,0.1310826667321379,0.0,0.17628058687009174,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18942536229962464,0.13107312514102137,0.10794190176011739,0.6558538075817748,1.0,2.5181781589961543,1.0,0.0,-0.1740056666622833,0.30825181398217594,0.21065631508411403,0.1312857460864051,0.0,0.17618858296426954,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.19450783925973314,0.13767192035341008,0.08166544046207741,0.6671698613166768,1.0,2.5578874695827296,1.0,0.0,-0.12171944138309079,0.29647933914785146,0.20971012619946078,0.14357692867063762,0.0,0.17732334070715924,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.24993028860972089,0.1996425118917796,0.0022597857378355,0.6534709639679965,1.0,2.5126212449405356,1.0,0.0,-0.007810013226960326,0.3884145940147095,0.3102289798037614,0.2729194709100691,0.0,0.18872378672984785,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.26133987261109487,0.20730133322654273,0.010275317368028482,0.6617126718779152,1.0,2.5219510467682174,1.0,0.0,-0.0212267768122185,0.3992477515057096,0.316212570613182,0.250064262374641,0.0,0.19339875987916927,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.46664914580378175,0.3577962545032364,0.0846248180306776,0.7065510139401026,0.99,2.7049579146902194,1.0,0.0,-0.11347724731654886,0.6507924050796439,0.5059142087516547,0.4276829064564901,0.01,0.26862993964741344,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.7570316034254,3.723570552789279,-2.8659003996739103,0.7637234547272408,0.2,2.9266186809277337,1.0,0.0,3.8223907481120944,6.297201336219858,4.909443196497559,3.1532524056214277,0.8,3.3101793999312155,DiagonalScanPath_2,Diagonal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.161067523876514,0.11327927655433427,0.07746493132029923,0.6609802487774231,1.0,2.539412905012244,1.0,0.0,-0.12061900150463918,0.2559842598257833,0.17813952353361087,0.10356033504943615,0.0,0.17000662198423935,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
10-20%,10.0,20.0,250,0.1799551950967016,0.11816377915201702,0.08619927373374685,0.6609412610051939,1.0,2.5245829535888396,1.0,0.0,-0.13055498382786485,0.27888015879100686,0.18400860432102367,0.10243427197298592,0.0,0.17211081215992607,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
20-30%,20.0,30.0,250,0.1725543468902601,0.11954215098442114,0.07472743625661792,0.6559133779848848,1.0,2.4920641553695733,1.0,0.0,-0.11276747510225506,0.2722894827243932,0.18859731557288018,0.11931025601726146,0.0,0.17051427750758597,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
30-40%,30.0,40.0,250,0.17492350858456399,0.12137893442206632,0.084209935971935,0.647863707886249,1.0,2.48454675896925,1.0,0.0,-0.13185163861801608,0.28590660387231975,0.19625704769952007,0.12090004671748718,0.0,0.1702356375985754,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
40-50%,40.0,50.0,250,0.2100366435987459,0.1387240810471951,0.08401917388861943,0.655050946764043,1.0,2.500625442889111,1.0,0.0,-0.12951327687763592,0.3439535057613287,0.2208487997434194,0.10800158915443432,0.0,0.18149097625156846,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16246130445638166,0.10928303131386287,0.07129515923545854,0.6565742719750822,1.0,2.512862798443185,1.0,0.0,-0.10606430986368486,0.25210257527578184,0.1703957589201761,0.10452392698757805,0.0,0.1708202826317566,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18834941449149623,0.12045037041651425,0.0730496040031196,0.6575195997375297,1.0,2.5220504854942245,1.0,0.0,-0.10654658699880476,0.28700890559194314,0.18683232023386126,0.1017142161862099,0.0,0.17456763458895147,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
70-80%,70.0,80.0,250,0.19527418232486432,0.1515780052643256,0.048171169647900795,0.6653172265583409,1.0,2.5501451201616034,1.0,0.0,-0.07036322754907816,0.3062094732020103,0.235038442889623,0.1813692352035804,0.0,0.1794784339788276,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
80-90%,80.0,90.0,250,0.2596000058181747,0.2063274620998586,0.011857561965556216,0.6506581182178393,1.0,2.4879116414239033,1.0,0.0,-0.01614706571729819,0.4094237691175765,0.32272165100624955,0.264685639645432,0.0,0.1924544401429489,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
90-95%,90.0,95.0,125,0.301821433230576,0.22688903239097954,-0.09113476806064909,0.6649320812038821,1.0,2.523392051771411,1.0,0.0,0.1479105218996256,0.4553393127596585,0.34647857198179527,0.26689109673065736,0.0,0.20435212892770777,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
95-99%,95.0,99.0,100,0.5470914156763297,0.41963070859845514,-0.03782765844044434,0.7862904065735223,0.98,2.9993420242273827,1.0,0.0,0.06700303037931475,0.6991592991682452,0.5312647307674677,0.4076144821991199,0.01,0.3157634169099387,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
99-100%,99.0,100.0,25,4.995731263106488,3.6584420340865993,-2.9022926146271106,0.9333278839308492,0.44,3.581828967768215,1.0,0.0,3.2556693606874503,5.2689598038853225,3.9144568917018825,2.465282080938439,0.56,3.2244331210599797,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
0-10%,0.0,10.0,250,0.16107397199997484,0.11328095070389486,0.07748397756306372,0.6609802806524324,1.0,2.51373110883178,1.0,0.0,-0.12064853997724309,0.25599465724103737,0.17814154875801574,0.10356057316439707,0.0,0.16993945325530502,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.17995523565424978,0.11816384818835013,0.08619933245754191,0.6609412598976199,1.0,2.5234093406628193,1.0,0.0,-0.1305550773728086,0.2788802131422969,0.18400871422950593,0.10243426448887269,0.0,0.17307593975690175,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.17255434723282564,0.11954215137016945,0.07472743576236962,0.6559133767698911,1.0,2.492522483118617,1.0,0.0,-0.11276747451227999,0.27228948454059176,0.18859731690271136,0.11931025761036831,0.0,0.17013366822249237,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.17492350921488964,0.12137893510698769,0.08420993596069001,0.6478637064843104,1.0,2.483667067512899,1.0,0.0,-0.13185163896285634,0.2859066066101107,0.1962570496790899,0.12090004997066173,0.0,0.17111079855276873,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.21003664562056143,0.13872408230809674,0.08401917599690319,0.655050945527747,1.0,2.515145359799616,1.0,0.0,-0.12951328024347458,0.3439535108231549,0.22084880251349562,0.10800159139846055,0.0,0.180415603755511,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16246147487794452,0.10928304892423259,0.07129510622134799,0.6565742708099004,1.0,2.5155868636127288,1.0,0.0,-0.10606417085181406,0.2521028531211872,0.1703958057722815,0.1045239234249035,0.0,0.16758455138446837,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18840113406953113,0.1204369729549851,0.07313976710345492,0.6575212784260365,1.0,2.517025567567494,1.0,0.0,-0.10667405721950761,0.2870753143395164,0.18681179117367178,0.09997311914652907,0.0,0.17375489588763082,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.19538959325213592,0.1515355587527397,0.048475805969978865,0.6653376862219574,1.0,2.541607540671781,1.0,0.0,-0.07079450316276747,0.30635098348719,0.23497198352346635,0.18136925350874014,0.0,0.17844615871108496,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.26437292254986255,0.20729414625649178,0.011202011600390506,0.6524982821581439,1.0,2.5064871832153424,1.0,0.0,-0.0171214322437585,0.4107477505793668,0.322174264717368,0.26030990435920753,0.0,0.19432449706331997,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.34360509593947297,0.24560135321221468,-0.1022617708615112,0.665849342468831,0.984,2.5605868437670156,1.0,0.0,0.16069329931293047,0.5242529911600893,0.3758748926891873,0.27677569097657034,0.016,0.2157446135817704,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.5427801286398974,0.4192489715869033,-0.045998923957241686,0.753109319175605,0.97,2.86560444312187,1.0,0.0,0.07863767638862894,0.7472698331200266,0.5681752034217503,0.41630165113464146,0.01,0.313946499490253,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.927168201271908,3.548329712841687,-2.684161948224755,0.8915495354407023,0.44,3.34441316579931,1.0,0.0,3.1300944579926755,5.311503779373656,3.8949520565482243,2.226561013065053,0.56,3.1532217785097405,DiagonalScanPath_3,Diagonal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.15439398235811513,0.11523781575955855,0.07706242168823838,0.6609802803914547,1.0,2.5364602685649342,1.0,0.0,-0.11774427516225391,0.2429511104398131,0.1800186393367937,0.13888227410592463,0.0,0.16891481186510432,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.14285702618647786,0.1079443928329656,0.0838682778333523,0.6609412598976006,1.0,2.5159865574443074,1.0,0.0,-0.1265867465252923,0.22194365188667242,0.16731055818733104,0.13169028542781194,0.0,0.16773096688289046,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.13589530961197124,0.10231318642308475,0.060716469412220024,0.6559133767698911,1.0,2.518377603107093,1.0,0.0,-0.09016429826980925,0.22003063113620047,0.16226100451835349,0.11754116674265355,0.0,0.16379699379792817,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.15028213581755165,0.11206083302414117,0.08357879371136505,0.6478637064843104,1.0,2.4800147948865026,1.0,0.0,-0.12921234504685178,0.24654943683031202,0.1801257167384099,0.1235826137714757,0.0,0.1671979758446096,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.17856975303534497,0.12946822006446337,0.08833796730107042,0.6550509455277468,1.0,2.5000337336856937,1.0,0.0,-0.13593126025174873,0.29687826638569215,0.20602541787644368,0.14779673909430163,0.0,0.17291275349216045,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.13884385104139232,0.09990398117768956,0.06519829630672443,0.6565742708093648,1.0,2.513851279387529,1.0,0.0,-0.09705254946233616,0.22048257722064932,0.15660564665452348,0.10585217004079688,0.0,0.16668520871226464,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.13312756020863634,0.09543770461163671,0.049074449310201315,0.6575212766336979,1.0,2.506137391015226,1.0,0.0,-0.07134372751446809,0.2087352227006075,0.14931540697121443,0.09458754114014854,0.0,0.16310944415956066,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.1644322460988852,0.1260021660433524,0.02980958068197401,0.6653376621921476,1.0,2.5382577120092455,1.0,0.0,-0.0415776864592946,0.26559433126879406,0.19741888649324182,0.1414104488227368,0.0,0.17131295863756896,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.21787245891110765,0.16390500111411666,0.018906929584874888,0.6524931937484968,1.0,2.493132379681571,1.0,0.0,-0.026399076574730746,0.3282426988116057,0.25320236453186185,0.200664379674231,0.0,0.17916348805739307,DiagonalScanPath_3,Diagonal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
