method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
exact clipped,0.11315155838874999,0.2803878585766777,1561.3444342951848,940.9479950108465,620.3964392843383,0.12068965517241415,-0.1206896551724137,913.7026095221066,15.147353070786073,884.0137975033659,943.3914215408473,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,18
discard saturated,0.10016797461627693,0.24315565695659783,1561.3444342951848,1051.460830010924,509.88360428426085,0.12068965517241415,-0.1206896551724137,1045.2563426989223,65.47565332203577,916.9240621877321,1173.5886232101125,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,18
censored Laplace,0.0750087760032413,0.17457185202489575,1561.3444342951848,1152.647375988155,408.6970583070297,0.12068965517241415,-0.1206896551724137,1152.647375988155,41.69019756933377,1070.9345887522609,1234.3601632240493,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,18
censored sampled,0.0692893435200337,0.1582126481483442,1561.3444342951848,1182.4080265336415,378.93640776154325,0.12068965517241415,-0.1206896551724137,1182.4080265336415,38.704521498013385,1102.9457751878538,1258.517798615465,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,18
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,18
exact clipped,0.11333890810374851,0.27909083410832636,1561.3444342951848,938.4640487803775,622.8803855148072,0.12068965517241415,-0.1206896551724137,938.4640487803775,12.36644133885431,914.2258237562231,962.702273804532,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8790928535435915,0.8790928535435915,870.688775816073,unsat_mll_tuned,18
discard saturated,0.1104143874028568,0.2694622371066251,1561.3444342951848,993.706513780386,567.6379205147988,0.12068965517241415,-0.1206896551724137,993.706513780386,34.771663635177724,925.5540530554376,1061.8589745053343,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8790928535435915,0.8790928535435915,870.688775816073,unsat_mll_tuned,18
censored Laplace,0.08988074181212856,0.21343926409108555,1561.3444342951848,1080.0139372461465,481.3304970490383,0.12068965517241415,-0.1206896551724137,1080.0139372461465,24.529144166998478,1031.9368146788295,1128.0910598134635,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8790928535435915,0.8790928535435915,870.688775816073,unsat_mll_tuned,18
censored sampled,0.09080348458409247,0.21422533208304143,1561.3444342951848,1080.888951932647,480.45548236253785,0.12068965517241415,-0.1206896551724137,1080.888951932647,24.60967836863234,1037.1659536733807,1127.6669984136058,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8790928535435915,0.8790928535435915,870.688775816073,unsat_mll_tuned,18
oracle true,0.04564796646679316,0.06770420262355427,1561.3444342951848,1406.6613021839808,154.68313211120403,0.12068965517241415,-0.1206896551724137,1406.6613021839808,12.36644133885431,1382.4230771598263,1430.8995272081352,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8790928535435915,0.8790928535435915,870.688775816073,unsat_mll_tuned,18
exact clipped,0.11209553210835231,0.27987634598059685,1561.3444342951848,936.5348644375357,624.8095698576491,0.12068965517241415,-0.1206896551724137,918.4267789010904,15.147353070786073,888.7379668823497,948.1155909198311,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,19
discard saturated,0.09374201618182161,0.22993285990571097,1561.3444342951848,1059.4939298029353,501.85050449224946,0.12068965517241415,-0.1206896551724137,1059.4939298029353,65.69240159296004,930.7368226807337,1188.251036925137,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,19
censored Laplace,0.07176844760468255,0.16952487166118613,1561.3444342951848,1160.779299387093,400.56513490809175,0.12068965517241415,-0.1206896551724137,1160.779299387093,41.31997257416977,1079.7921531417203,1241.7664456324658,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,19
censored sampled,0.070268320046117,0.16311470624848282,1561.3444342951848,1168.0742501760997,393.2701841190851,0.12068965517241415,-0.1206896551724137,1168.0742501760997,35.95202842607446,1091.0503761841383,1232.1826171730056,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,19
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,19
exact clipped,0.11357106800036511,0.2813471101689883,1561.3444342951848,931.8477599159786,629.4966743792062,0.12068965517241415,-0.1206896551724137,929.0042819848262,12.41449660061751,904.6718686476158,953.3366953220366,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8752680624765142,0.8752680624765142,870.688775816073,unsat_mll_tuned,19
discard saturated,0.11529494470681469,0.28517026022174374,1561.3444342951848,955.1922180677997,606.1522162273851,0.12068965517241415,-0.1206896551724137,955.1922180677997,35.16428556388527,886.2702183625845,1024.1142177730148,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8752680624765142,0.8752680624765142,870.688775816073,unsat_mll_tuned,19
censored Laplace,0.09226976251913704,0.2229999110609062,1561.3444342951848,1052.1228564441653,509.22157785101945,0.12068965517241415,-0.1206896551724137,1052.1228564441653,24.435264060656582,1004.2297388852785,1100.0159740030522,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8752680624765142,0.8752680624765142,870.688775816073,unsat_mll_tuned,19
censored sampled,0.09162945422156839,0.2188719117627205,1561.3444342951848,1054.993937466116,506.3504968290688,0.12068965517241415,-0.1206896551724137,1054.993937466116,19.166557871888394,1017.6026095344573,1093.8299672561766,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8752680624765142,0.8752680624765142,870.688775816073,unsat_mll_tuned,19
oracle true,0.04519215299603993,0.06701523490453036,1561.3444342951848,1408.4414705572185,152.90296373796627,0.12068965517241415,-0.1206896551724137,1408.4414705572185,12.41449660061751,1384.1090572200083,1432.7738838944288,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8752680624765142,0.8752680624765142,870.688775816073,unsat_mll_tuned,19
exact clipped,0.1124204092431358,0.2882359883175966,1520.195695818044,856.219908796926,663.975787021118,0.6034482758620694,0.12068965517241415,856.219908796926,15.150229227769325,826.5254595104981,885.9143580833539,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,0
discard saturated,0.15229681568623551,0.4026431529513686,1520.195695818044,719.8248651068701,800.3708307111739,0.6034482758620694,0.12068965517241415,613.9568946902585,62.74855006987844,490.9697365532968,736.9440528272203,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,0
censored Laplace,0.10513202682131122,0.26546854565410644,1520.195695818044,914.4083892949625,605.7873065230815,0.6034482758620694,0.12068965517241415,911.4596919781841,28.425706990618494,855.7453062765718,967.1740776797964,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,0
censored sampled,0.11309914622898204,0.2821238558066558,1520.195695818044,892.8336830143717,627.3620128036723,0.6034482758620694,0.12068965517241415,892.8336830143717,29.63890595860875,832.9345060680412,948.6288134889237,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,0
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,0
exact clipped,0.12854241310711748,0.3293947697349737,1520.195695818044,784.1329230899031,736.0627727281409,0.6034482758620694,0.12068965517241415,784.1329230899031,10.632595444179138,763.293036019312,804.9728101604942,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.0423131860843458,1.0423131860843458,790.7890913339897,unsat_mll_tuned,0
discard saturated,0.16779622629872618,0.44480974936358875,1520.195695818044,667.4466710380497,852.7490247799943,0.6034482758620694,0.12068965517241415,576.4150952070662,21.709466947766924,533.8645399894431,618.9656504246893,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.0423131860843458,1.0423131860843458,790.7890913339897,unsat_mll_tuned,0
censored Laplace,0.12739437113140936,0.3255087771591866,1520.195695818044,791.8524454379915,728.3432503800525,0.6034482758620694,0.12068965517241415,791.8524454379915,11.20208398742042,769.8963608226475,813.8085300533355,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.0423131860843458,1.0423131860843458,790.7890913339897,unsat_mll_tuned,0
censored sampled,0.1464061155290271,0.38303640330446515,1520.195695818044,688.4673215397179,831.7283742783261,0.6034482758620694,0.12068965517241415,686.3831451080138,18.817062705044716,651.0302932585323,709.3019734386385,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.0423131860843458,1.0423131860843458,790.7890913339897,unsat_mll_tuned,0
oracle true,0.0999014323093709,0.1973762649628048,1520.195695818044,1072.3652521293538,447.83044368869014,0.6034482758620694,0.12068965517241415,1072.3652521293538,10.632595444179138,1051.5253650587626,1093.205139199945,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.0423131860843458,1.0423131860843458,790.7890913339897,unsat_mll_tuned,0
exact clipped,0.11189364684104862,0.2904405220598555,1520.195695818044,846.0574587103096,674.1382371077344,0.6034482758620694,0.12068965517241415,846.0574587103096,15.150229227769325,816.3630094238816,875.7519079967375,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,1
discard saturated,0.16476394843138192,0.4346482739100789,1520.195695818044,742.1606281397729,778.035067678271,0.6034482758620694,0.12068965517241415,547.0704151045605,62.75756288241455,424.06559185502806,670.075238354093,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,1
censored Laplace,0.10604894934976036,0.2723107447802919,1520.195695818044,889.0722803818928,631.1234154361512,0.6034482758620694,0.12068965517241415,888.3416563018747,24.44039433312808,840.4384834089436,936.2448291948057,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,1
censored sampled,0.11508270883808516,0.29665573565174785,1520.195695818044,837.8031468528852,682.3925489651588,0.6034482758620694,0.12068965517241415,830.8570021690377,26.898523857783285,771.2437204048646,867.0029513486489,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,1
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,1
exact clipped,0.156693963248068,0.3958699460267546,1520.195695818044,686.0461527716819,834.149543046362,0.6034482758620694,0.12068965517241415,683.7890123224919,6.550380265606443,670.9502670019033,696.6277576430805,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.83752760188388,1.83752760188388,790.7890913339897,unsat_mll_tuned,1
discard saturated,0.183467033226171,0.4817103256468185,1520.195695818044,588.4501559706754,931.7455398473686,0.6034482758620694,0.12068965517241415,565.8975137613364,8.821906831764185,548.6065763710786,583.1884511515942,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.83752760188388,1.83752760188388,790.7890913339897,unsat_mll_tuned,1
censored Laplace,0.15644831662156367,0.39480082091654223,1520.195695818044,687.6132612598367,832.5824345582073,0.6034482758620694,0.12068965517241415,685.4251724900585,6.585337012909254,672.5179119447563,698.3324330353606,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.83752760188388,1.83752760188388,790.7890913339897,unsat_mll_tuned,1
censored sampled,0.17783261015734542,0.4663970664014844,1520.195695818044,603.6125216024986,916.5831742155453,0.6034482758620694,0.12068965517241415,588.1640113596485,6.700947621463103,578.1739283262144,597.3506245004958,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.83752760188388,1.83752760188388,790.7890913339897,unsat_mll_tuned,1
oracle true,0.14381615614081664,0.31428511610095317,1520.195695818044,826.6249742733402,693.5707215447038,0.6034482758620694,0.12068965517241415,826.6249742733402,6.550380265606443,813.7862289527516,839.4637195939288,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.83752760188388,1.83752760188388,790.7890913339897,unsat_mll_tuned,1
exact clipped,0.11238206182954853,0.28879336673404393,1520.195695818044,850.6206439232068,669.5750518948372,0.6034482758620694,0.12068965517241415,849.3534407317842,15.150229227769325,819.6589914453563,879.0478900182121,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,2
discard saturated,0.15662257335045116,0.4089941846422211,1520.195695818044,744.8577105272592,775.3379852907848,0.6034482758620694,0.12068965517241415,622.2275834904025,62.75756288241455,499.22276024087,745.232406739935,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,2
censored Laplace,0.1050419952484106,0.26570026321076246,1520.195695818044,917.8646666463985,602.3310291716455,0.6034482758620694,0.12068965517241415,905.3996212199906,29.919915817351345,846.756586217982,964.0426562219993,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,2
censored sampled,0.11571876345652432,0.29575955165032736,1520.195695818044,866.2850536369427,653.9106421811013,0.6034482758620694,0.12068965517241415,853.3213621038079,63.22176754097345,741.7541833854315,945.7691280356386,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,2
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,2
exact clipped,0.13310541002803983,0.338708746905426,1520.195695818044,777.4740226985381,742.7216731195059,0.6034482758620694,0.12068965517241415,771.1677261692761,9.826718988486807,751.907356951842,790.4280953867102,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1404490638786693,1.1404490638786693,790.7890913339897,unsat_mll_tuned,2
discard saturated,0.17125683610136874,0.45094810322158124,1520.195695818044,670.229521957352,849.966173860692,0.6034482758620694,0.12068965517241415,586.7388540811284,18.20900188706142,551.049210382488,622.4284977797687,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1404490638786693,1.1404490638786693,790.7890913339897,unsat_mll_tuned,2
