trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,role,rmse_K,signed_error_K
DiagonalScanPath_3,Posterior physics mean + RBF,117,2,294.9015209525281,0.43389213873423493,326.4740358780628,333.42548505844746,6.951449180384657,3.4198010811789956,True,0.9984006397441023,0.9473684210526315,12.198357258521256,11.458596969806527,0.7304429741522521,1.4226514039875742,2.4396810941860765,evaluation,0.5461093663032608,0.03776868381460278
DiagonalScanPath_3,Advective posterior physics mean + RBF,117,2,294.9015209525281,0.4253224025053886,326.4740358780628,333.375417344936,6.901381466873204,3.4198813967019412,True,0.9984006397441023,0.9473684210526315,12.576168615679943,11.459972935546398,0.7284082550165372,1.4708763175712762,2.4637429714739336,evaluation,0.5353232450451666,0.03585387222604774
DiagonalScanPath_3,Posterior physics mean + sequential ST (moment-matched),117,2,294.9015209525281,0.43445687702025015,326.4740358780628,332.3746099447396,5.900574066676768,1.1554950664297028,False,0.9936025589764095,0.8026315789473685,3.3849905367798088,2.5433695966512584,0.2132434167641683,1.293868375051032,3.1158864943177895,evaluation,0.5468201624665715,0.02602476187434847
DiagonalScanPath_3,Posterior physics mean + sequential advective ST (moment-matched),117,2,294.9015209525281,0.4305276571609481,326.4740358780628,332.76689918895767,6.292863310894859,1.0255085472486591,False,0.9924030387844862,0.8157894736842105,3.1491900688528602,2.537007334882019,0.21273780380177687,1.2420375592994402,3.044667295770779,evaluation,0.5418747311580223,0.027298188646991038
DiagonalScanPath_3,Advective posterior mean + sequential advective ST (moment-matched),117,2,294.9015209525281,0.42562161375395796,326.4740358780628,332.6225483554906,6.148512477427801,1.025131575335377,False,0.9924030387844862,0.75,3.1604740266005895,2.53772600362751,0.20659638290367963,1.333022548817454,3.1496784334507755,evaluation,0.5356998410946449,0.021014937755954553
DiagonalScanPath_4,Posterior physics mean + RBF,117,2,295.3585248883726,0.4015688813926742,331.63935958961497,341.79302799975176,10.153668410136788,3.4196320745683932,False,0.998000799680128,0.9342105263157895,12.142901514172046,11.454065921869729,0.7309875829418128,1.461389902385087,2.323647954553979,evaluation,0.5409806320517051,0.062496124083461585
DiagonalScanPath_4,Advective posterior physics mean + RBF,117,2,295.3585248883726,0.3952377357913077,331.63935958961497,341.7441726161062,10.104813026491229,3.4196322902801426,False,0.998000799680128,0.9342105263157895,12.115142816288506,11.450192871175092,0.7279217784117156,1.435143114132617,2.354975064535713,evaluation,0.5324515171034542,0.062031605961283647
DiagonalScanPath_4,Posterior physics mean + sequential ST (moment-matched),117,2,295.3585248883726,0.3859369453173116,331.63935958961497,341.87391447254294,10.234554882927966,1.6795685934364881,False,0.995201919232307,0.8421052631578947,3.920940860771646,2.5586775528834083,0.21132869210690683,1.2523239603602903,2.6052279337018054,evaluation,0.5199217924600676,0.055636202208932464
DiagonalScanPath_4,Posterior physics mean + sequential advective ST (moment-matched),117,2,295.3585248883726,0.3837416607688672,331.63935958961497,342.3464047283669,10.707045138751937,1.5691699412731348,False,0.991203518592563,0.7368421052631579,3.462846213931556,2.5459927814390486,0.21290663378858946,1.2869122536992794,2.5595022288914326,evaluation,0.5169643759928554,0.06020004658092466
DiagonalScanPath_4,Advective posterior mean + sequential advective ST (moment-matched),117,2,295.3585248883726,0.3817816296027223,331.63935958961497,341.9562234693979,10.316863879782943,1.6423941857848192,False,0.9920031987205118,0.7894736842105263,3.574069940177114,2.549644836336346,0.20591772091037622,1.2558141365759938,2.762348554999759,evaluation,0.5143238852869402,0.055249283037043226
